id,variacao_nome,exercicio,arquivo_gif,score,resultado,url_salva,detalhe,timestamp
1047,Rosca Inversa Com Barra W,Rosca,BÍCEPS/Rosca inversa com barra W.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490623/exercicios/gif/variacao-1047.gif,,2026-06-03T09:43:44
1049,Rosca Direta Com Barra No Colete Scott,Rosca,BÍCEPS/Rosca Direta com Barra no colete scott.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490624/exercicios/gif/variacao-1049.gif,,2026-06-03T09:43:45
1050,Rosca Martelo Com Halter No Colete Scott,Rosca Martelo,BÍCEPS/Rosca martelo com halter no colete scott.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490625/exercicios/gif/variacao-1050.gif,,2026-06-03T09:43:48
1051,Rosca No Cabo,Rosca,BÍCEPS/Rosca no Cabo.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490629/exercicios/gif/variacao-1051.gif,,2026-06-03T09:43:50
1052,Rosca Martelo Com Corda,Rosca Martelo,BÍCEPS/Rosca martelo com corda.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490630/exercicios/gif/variacao-1052.gif,,2026-06-03T09:43:51
1054,Elevação Pélvica Na Máquina,Outros,GLÚTEOS/Elevação Pélvica Na Máquina.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490632/exercicios/gif/variacao-1054.gif,,2026-06-03T09:43:53
1055,Glúteo Coice No Smith,Glúteo,GLÚTEOS/Glúteo Coice No Smith.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490633/exercicios/gif/variacao-1055.gif,,2026-06-03T09:43:54
1057,Elevação Pélvica Com Banda De Resistência,Outros,GLÚTEOS/Elevação Pélvica com Banda de Resistência.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490634/exercicios/gif/variacao-1057.gif,,2026-06-03T09:43:55
1059,Abdução De Quadril Com Ponte,Outros,GLÚTEOS/Abdução de Quadril com Ponte.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490636/exercicios/gif/variacao-1059.gif,,2026-06-03T09:43:56
1065,Extensão De Quadril Com Cabo,Outros,GLÚTEOS/Extensão de Quadril com Cabo.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490637/exercicios/gif/variacao-1065.gif,,2026-06-03T09:43:58
1068,Glúteos Na Polia Baixa,Glúteo,GLÚTEOS/Glúteos na Polia Baixa.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490638/exercicios/gif/variacao-1068.gif,,2026-06-03T09:43:59
1070,Elevación De Piernas En Suspensión,Outros,GIFS ABDOMINAIS/Elevación de piernas en suspensión.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490640/exercicios/gif/variacao-1070.gif,,2026-06-03T09:44:00
1073,V-Up,Outros,GIFS ABDOMINAIS/V-Up.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490641/exercicios/gif/variacao-1073.gif,,2026-06-03T09:44:01
1074,Abdominal-Obliquo-2,Abdominal,GIFS ABDOMINAIS/Abdominal-obliquo-2.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490642/exercicios/gif/variacao-1074.gif,,2026-06-03T09:44:03
1075,Torção Sentada Com Faixa De Resistência,Outros,GIFS ABDOMINAIS/Torção Sentada com Faixa de Resistência.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490643/exercicios/gif/variacao-1075.gif,,2026-06-03T09:44:04
1076,Abdominal Oblíquo,Abdominal,GIFS ABDOMINAIS/Abdominal Oblíquo.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490644/exercicios/gif/variacao-1076.gif,,2026-06-03T09:44:05
1078,Torção Com Faixa Elástica De Resistência,Outros,GIFS ABDOMINAIS/Torção com Faixa Elástica de Resistência.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490646/exercicios/gif/variacao-1078.gif,,2026-06-03T09:44:07
1081,Torção Deitada Com Peso,Outros,GIFS ABDOMINAIS/Torção deitada com Peso.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490647/exercicios/gif/variacao-1081.gif,,2026-06-03T09:44:08
1082,Rolamento Com Barra Em Pé,Outros,GIFS ABDOMINAIS/Rolamento com barra em pé.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490649/exercicios/gif/variacao-1082.gif,,2026-06-03T09:44:09
1085,Prancha,Prancha,GIFS ABDOMINAIS/Prancha.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490650/exercicios/gif/variacao-1085.gif,,2026-06-03T09:44:10
1086,Prancha Lateral Com Abdominal Oblíquo,Abdominal,GIFS ABDOMINAIS/Prancha Lateral com Abdominal Oblíquo.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490651/exercicios/gif/variacao-1086.gif,,2026-06-03T09:44:12
1089,Prancha Frontal Com Elevação De Braço E Perna,Prancha,GIFS ABDOMINAIS/Prancha Frontal com Elevação de Braço e Perna.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490652/exercicios/gif/variacao-1089.gif,,2026-06-03T09:44:13
1091,Torção Em Pé Com Cabo,Outros,GIFS ABDOMINAIS/Torção em Pé com Cabo.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490653/exercicios/gif/variacao-1091.gif,,2026-06-03T09:44:14
1092,Prancha Com Elevação De Braço E Perna,Prancha,GIFS ABDOMINAIS/Prancha com Elevação de Braço e Perna.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490655/exercicios/gif/variacao-1092.gif,,2026-06-03T09:44:15
1093,Torção Russa,Outros,GIFS ABDOMINAIS/Torção russa.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490656/exercicios/gif/variacao-1093.gif,,2026-06-03T09:44:17
1096,Sit-Up,Outros,GIFS ABDOMINAIS/Sit-up.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490657/exercicios/gif/variacao-1096.gif,,2026-06-03T09:44:18
1097,Torção De Alto Para Baixo Com Cabo Em Pé,Outros,GIFS ABDOMINAIS/Torção de Alto para Baixo com Cabo em Pé.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490659/exercicios/gif/variacao-1097.gif,,2026-06-03T09:44:19
1101,Prancha Frontal Com Peso,Prancha,GIFS ABDOMINAIS/Prancha Frontal com Peso.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490660/exercicios/gif/variacao-1101.gif,,2026-06-03T09:44:20
1103,Puxada De Pernas Sentado Em Banco,Puxada,GIFS ABDOMINAIS/Puxada de Pernas Sentado em Banco.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490661/exercicios/gif/variacao-1103.gif,,2026-06-03T09:44:22
1104,L-Sit,Outros,GIFS ABDOMINAIS/L-Sit.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490662/exercicios/gif/variacao-1104.gif,,2026-06-03T09:44:23
1105,Rolamento Com Barra,Outros,GIFS ABDOMINAIS/Rolamento com barra.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490663/exercicios/gif/variacao-1105.gif,,2026-06-03T09:44:24
1108,Pés À Barra,Outros,GIFS ABDOMINAIS/Pés à Barra.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490664/exercicios/gif/variacao-1108.gif,,2026-06-03T09:44:26
1110,Prancha Frontal Com Elevação De Braço,Prancha,GIFS ABDOMINAIS/Prancha Frontal com Elevação de Braço.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490666/exercicios/gif/variacao-1110.gif,,2026-06-03T09:44:26
1112,Giro Sentado Com Cruzamento De Braços No Cabo,Outros,GIFS ABDOMINAIS/Giro Sentado com Cruzamento de Braços no Cabo.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490667/exercicios/gif/variacao-1112.gif,,2026-06-03T09:44:28
1114,Flexão De Tronco Em T,Outros,GIFS ABDOMINAIS/Flexão de Tronco em T.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490668/exercicios/gif/variacao-1114.gif,,2026-06-03T09:44:29
1115,Inclinação Lateral Com Barra,Outros,GIFS ABDOMINAIS/Inclinação Lateral com Barra.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490669/exercicios/gif/variacao-1115.gif,,2026-06-03T09:44:30
1118,Elevação De Joelhos Na Barra Fixa,Outros,GIFS ABDOMINAIS/Elevação de Joelhos na Barra Fixa.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490670/exercicios/gif/variacao-1118.gif,,2026-06-03T09:44:31
1119,Posição Do Barco,Outros,GIFS ABDOMINAIS/Posição do Barco.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490672/exercicios/gif/variacao-1119.gif,,2026-06-03T09:44:33
1120,Meio Giro,Outros,GIFS ABDOMINAIS/Meio Giro.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490673/exercicios/gif/variacao-1120.gif,,2026-06-03T09:44:34
1123,Elevação Alternada De Pernas Deitado No Chão,Outros,GIFS ABDOMINAIS/Elevação Alternada de Pernas deitado no Chão.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490674/exercicios/gif/variacao-1123.gif,,2026-06-03T09:44:35
1125,Inclinação Lateral,Outros,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Inclinação Lateral.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490675/exercicios/gif/variacao-1125.gif,,2026-06-03T09:44:36
1126,Inseto Morto,Outros,GIFS ABDOMINAIS/Inseto Morto.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490676/exercicios/gif/variacao-1126.gif,,2026-06-03T09:44:37
1130,Limpador De Para-Brisa Na Barra Fixa,Outros,GIFS ABDOMINAIS/Limpador de Para-Brisa na Barra Fixa.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490677/exercicios/gif/variacao-1130.gif,,2026-06-03T09:44:38
1131,Dragon Flag,Outros,GIFS ABDOMINAIS/Dragon Flag.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490678/exercicios/gif/variacao-1131.gif,,2026-06-03T09:44:39
1132,Encolhimento Abdominal Em Pé Com Cabo,Abdominal,GIFS ABDOMINAIS/Encolhimento Abdominal em Pé com Cabo.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490680/exercicios/gif/variacao-1132.gif,,2026-06-03T09:44:41
1133,Abdominal Tipo Jack Knife Com Elástico,Abdominal,GIFS ABDOMINAIS/Abdominal tipo jack knife com elástico.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490681/exercicios/gif/variacao-1133.gif,,2026-06-03T09:44:42
1135,Besouro Morto Com As Mãos No Ar,Outros,GIFS ABDOMINAIS/Besouro Morto com as Mãos no Ar.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490682/exercicios/gif/variacao-1135.gif,,2026-06-03T09:44:43
1139,Elevação De Perna E Quadril Deitado Com Faixa Elástica,Outros,GIFS ABDOMINAIS/Elevação de Perna e Quadril deitado com Faixa Elástica.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490683/exercicios/gif/variacao-1139.gif,,2026-06-03T09:44:44
1140,Elevação De Pernas Na Máquina,Outros,GIFS ABDOMINAIS/Elevação de Pernas na máquina.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490684/exercicios/gif/variacao-1140.gif,,2026-06-03T09:44:45
1141,Elevação De Perna Na Prancha,Prancha,GIFS ABDOMINAIS/Elevação de Perna na Prancha.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490686/exercicios/gif/variacao-1141.gif,,2026-06-03T09:44:46
1143,Encolhimento De Abdominais De Joelhos Com Cabo,Outros,GIFS ABDOMINAIS/Encolhimento de Abdominais de Joelhos com Cabo.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490687/exercicios/gif/variacao-1143.gif,,2026-06-03T09:44:48
1144,Elevação Lateral De Joelhos Na Barra Fixa,Elevação Lateral,GIFS ABDOMINAIS/Elevação lateral de joelhos na Barra Fixa.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490688/exercicios/gif/variacao-1144.gif,,2026-06-03T09:44:49
1146,Abdominal No Chão,Abdominal,GIFS ABDOMINAIS/Abdominal no Chão.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490689/exercicios/gif/variacao-1146.gif,,2026-06-03T09:44:50
1147,Abdominal Com Joelhos Dobrados Com Mãos Na Nuca,Abdominal,GIFS ABDOMINAIS/Abdominal com joelhos dobrados com mãos na nuca.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490690/exercicios/gif/variacao-1147.gif,,2026-06-03T09:44:51
1149,Abdominal Suspenso Com Extensão,Abdominal,GIFS ABDOMINAIS/Abdominal Suspenso com Extensão.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490691/exercicios/gif/variacao-1149.gif,,2026-06-03T09:44:52
1154,Abdominais Oblíquos No Chão,Outros,GIFS ABDOMINAIS/Abdominais Oblíquos no Chão.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490693/exercicios/gif/variacao-1154.gif,,2026-06-03T09:44:54
1157,Abdominal Rã,Abdominal,GIFS ABDOMINAIS/Abdominal Rã.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490694/exercicios/gif/variacao-1157.gif,,2026-06-03T09:44:55
1159,Abdominal De Rã Com Bola De Exercícios,Abdominal,GIFS ABDOMINAIS/Abdominal de Rã com Bola de Exercícios.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490695/exercicios/gif/variacao-1159.gif,,2026-06-03T09:44:56
1160,Abdominal Com Peso,Abdominal,GIFS ABDOMINAIS/Abdominal com Peso.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490696/exercicios/gif/variacao-1160.gif,,2026-06-03T09:44:57
1161,Abdominal Bicicleta,Abdominal,GIFS ABDOMINAIS/Abdominal Bicicleta.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490698/exercicios/gif/variacao-1161.gif,,2026-06-03T09:44:59
1166,Protração E Retração Da Escápula,Outros,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Protração e retração da escápula.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490699/exercicios/gif/variacao-1166.gif,,2026-06-03T09:44:59
1169,Postura De Peixe,Outros,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Postura de peixe.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490700/exercicios/gif/variacao-1169.gif,,2026-06-03T09:45:00
1170,Joelho Alternado No Peito,Outros,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Joelho Alternado no Peito.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490701/exercicios/gif/variacao-1170.gif,,2026-06-03T09:45:02
1171,Pêndulo De Ombro,Outros,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Pêndulo de ombro.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490702/exercicios/gif/variacao-1171.gif,,2026-06-03T09:45:04
1173,Flexão Alternada De Ombro,Outros,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Flexão alternada de ombro.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490704/exercicios/gif/variacao-1173.gif,,2026-06-03T09:45:06
1176,Rotação Interna Do Ombro,Outros,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Rotação interna do ombro.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490706/exercicios/gif/variacao-1176.gif,,2026-06-03T09:45:07
1177,Toque Lateral Dos Dedos Dos Pés Em Pé,Outros,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Toque Lateral dos Dedos dos Pés em Pé.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490708/exercicios/gif/variacao-1177.gif,,2026-06-03T09:45:09
1179,Postura Do Sapo,Outros,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Postura do sapo.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490709/exercicios/gif/variacao-1179.gif,,2026-06-03T09:45:11
1180,Postura De Meio Sapo,Outros,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Postura de meio sapo.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490711/exercicios/gif/variacao-1180.gif,,2026-06-03T09:45:12
1181,Postura Do Bebê Feliz,Outros,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Postura do Bebê Feliz.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490712/exercicios/gif/variacao-1181.gif,,2026-06-03T09:45:13
1182,Rotação Interna Do Quadril Sentado Com Faixa Elástica,Outros,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Rotação Interna do Quadril Sentado com Faixa Elástica.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490713/exercicios/gif/variacao-1182.gif,,2026-06-03T09:45:14
1183,Rotação Externa Do Pé Com Faixa Elástica,Outros,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Rotação Externa do Pé com Faixa Elástica.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490714/exercicios/gif/variacao-1183.gif,,2026-06-03T09:45:15
1184,Rotação Externa De Quadril Sentado Com Faixa Elástica,Outros,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Rotação Externa de Quadril Sentado com Faixa Elástica.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490716/exercicios/gif/variacao-1184.gif,,2026-06-03T09:45:16
1185,Rotação Externa De Quadril Com Faixa Elástica,Outros,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Rotação Externa De Quadril Com Faixa Elástica.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490717/exercicios/gif/variacao-1185.gif,,2026-06-03T09:45:18
1187,Rolando Como Uma Bola,Outros,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Rolando como uma Bola.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490719/exercicios/gif/variacao-1187.gif,,2026-06-03T09:45:19
1191,Rotação Interna Do Ombro Sentada Com Cabo,Outros,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Rotação interna do ombro sentada com cabo.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490720/exercicios/gif/variacao-1191.gif,,2026-06-03T09:45:20
1192,Toques De Dedos Em Pé,Outros,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Toques de Dedos em Pé.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490721/exercicios/gif/variacao-1192.gif,,2026-06-03T09:45:22
1194,Postura Do Arco,Outros,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Postura do Arco.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490722/exercicios/gif/variacao-1194.gif,,2026-06-03T09:45:23
1195,Rotação Interna De Ombro Com Cabo,Outros,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Rotação interna de ombro com cabo.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490723/exercicios/gif/variacao-1195.gif,,2026-06-03T09:45:24
1197,Rolamento De Espuma Nos Quadríceps,Outros,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Rolamento de espuma nos quadríceps.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490724/exercicios/gif/variacao-1197.gif,,2026-06-03T09:45:25
1198,Toque Nos Dedos Dos Pés Em Pé,Outros,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Toque nos Dedos dos Pés em Pé.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490726/exercicios/gif/variacao-1198.gif,,2026-06-03T09:45:26
1200,Rotação Externa Com Cabo A 90 Graus,Outros,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Rotação externa com cabo a 90 graus.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490727/exercicios/gif/variacao-1200.gif,,2026-06-03T09:45:28
1205,Rotação Externa Do Ombro,Outros,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Rotação externa do ombro.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490728/exercicios/gif/variacao-1205.gif,,2026-06-03T09:45:29
1207,Rotação Interna De Cabo A 90 Graus,Outros,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Rotação interna de cabo a 90 graus.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490729/exercicios/gif/variacao-1207.gif,,2026-06-03T09:45:30
1214,Rolo De Espuma Para Os Glúteos,Glúteo,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Rolo de Espuma para os Glúteos.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490731/exercicios/gif/variacao-1214.gif,,2026-06-03T09:45:31
1215,Arremesso De Bola De Reação,Outros,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Arremesso de Bola de Reação.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490732/exercicios/gif/variacao-1215.gif,,2026-06-03T09:45:33
1216,Alongamento Reverso De Pulso,Outros,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Alongamento Reverso de Pulso.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490733/exercicios/gif/variacao-1216.gif,,2026-06-03T09:45:34
1218,Alongamento Lateral Da Parte Interna Da Coxa,Outros,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Alongamento Lateral da Parte Interna da Coxa.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490734/exercicios/gif/variacao-1218.gif,,2026-06-03T09:45:35
1219,Rotação Externa De Ombro Com Cabo,Outros,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Rotação Externa de Ombro com Cabo.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780490735/exercicios/gif/variacao-1219.gif,,2026-06-03T09:45:36
